image_path,text,label
data/images/airplane/data_batch_2_001955.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001956.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001957.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001958.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001959.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001960.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001961.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001962.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001963.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001964.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001965.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001966.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001967.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001968.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001969.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001970.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001971.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001972.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001973.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001974.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001975.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001976.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001977.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001978.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001979.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001980.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001981.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001982.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001983.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001984.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001985.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001986.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001987.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001988.png,a photo of a airplane,airplane
data/images/airplane/data_batch_2_001989.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001990.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001991.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001992.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001993.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001994.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001995.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001996.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001997.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001998.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_001999.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002000.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002001.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002002.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002003.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002004.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002005.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002006.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002007.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002008.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002009.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002010.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002011.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002012.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002013.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002014.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002015.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002016.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002017.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002018.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002019.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002020.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002021.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002022.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002023.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002024.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002025.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002026.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002027.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002028.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002029.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002030.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002031.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002032.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002033.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002034.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002035.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002036.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002037.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002038.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002039.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002040.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002041.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002042.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002043.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002044.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002045.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002046.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002047.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002048.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002049.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002050.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002051.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002052.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002053.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002054.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002055.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002056.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002057.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002058.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002059.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002060.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002061.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002062.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002063.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002064.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002065.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002066.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002067.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002068.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002069.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002070.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002071.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002072.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002073.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002074.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002075.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002076.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002077.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002078.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002079.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002080.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002081.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002082.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002083.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002084.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002085.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002086.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002087.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002088.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002089.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002090.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002091.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002092.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002093.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002094.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002095.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002096.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002097.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002098.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002099.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002100.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002101.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002102.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002103.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002104.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002105.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002106.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002107.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002108.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002109.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002110.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002111.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002112.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002113.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002114.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002115.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002116.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002117.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002118.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002119.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002120.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002121.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002122.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002123.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002124.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002125.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002126.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002127.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002128.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002129.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002130.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002131.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002132.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002133.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002134.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002135.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002136.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002137.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002138.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002139.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002140.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002141.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002142.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002143.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002144.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002145.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002146.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002147.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002148.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002149.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002150.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002151.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002152.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002153.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002154.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002155.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002156.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002157.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002158.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002159.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002160.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002161.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002162.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002163.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002164.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002165.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002166.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002167.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002168.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002169.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002170.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002171.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002172.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002173.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002174.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002175.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002176.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002177.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002178.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002179.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002180.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002181.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002182.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002183.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002184.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002185.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002186.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002187.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002188.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002189.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002190.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002191.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002192.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002193.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002194.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002195.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002196.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002197.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002198.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002199.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002200.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002201.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002202.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002203.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002204.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002205.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002206.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002207.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002208.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002209.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002210.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002211.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002212.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002213.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002214.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002215.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002216.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002217.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002218.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002219.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002220.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002221.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002222.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002223.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002224.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002225.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002226.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002227.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002228.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002229.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002230.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002231.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002232.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002233.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002234.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002235.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002236.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002237.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002238.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002239.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002240.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002241.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002242.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002243.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002244.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002245.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002246.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002247.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002248.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002249.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002250.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002251.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002252.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002253.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002254.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002255.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002256.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002257.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002258.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002259.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002260.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002261.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002262.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002263.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002264.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002265.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002266.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002267.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002268.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002269.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002270.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002271.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002272.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002273.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002274.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002275.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002276.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002277.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002278.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002279.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002280.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002281.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002282.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002283.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002284.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002285.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002286.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002287.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002288.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002289.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002290.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002291.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002292.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002293.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002294.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002295.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002296.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002297.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002298.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002299.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002300.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002301.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002302.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002303.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002304.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002305.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002306.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002307.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002308.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002309.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002310.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002311.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002312.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002313.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002314.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002315.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002316.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002317.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002318.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002319.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002320.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002321.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002322.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002323.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002324.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002325.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002326.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002327.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002328.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002329.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002330.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002331.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002332.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002333.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002334.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002335.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002336.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002337.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002338.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002339.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002340.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002341.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002342.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002343.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002344.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002345.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002346.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002347.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002348.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002349.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002350.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002351.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002352.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002353.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002354.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002355.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002356.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002357.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002358.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002359.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002360.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002361.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002362.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002363.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002364.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002365.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002366.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002367.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002368.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002369.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002370.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002371.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002372.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002373.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002374.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002375.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002376.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002377.png,a photo of a airplane,airplane
data/images/airplane/data_batch_3_002378.png,a photo of a airplane,airplane
